"Current World Size Multiplier",""
"Hours Before Invalidating Culture Deed",""
"May Annex Same Level",""
"May Annex Sub Settlements",""
"Annexation Resource Requirement Per Citizen",""
"Extra Settlement Papers To Annex Per Citizen",""
"Support claims (usable only at homesteads with no settlement), made available on the settlement marker at each level of settlement. Defined per settlement type.",""
"If the influence source position of a cultural deed is not within OtherDeedInfluenceRadius + (this * OtherDeedInfluenceRadius) then the deed will lose its influence (you must link properties together to cast influence).",""
"When set, the values for influence will be scaled based on the size of the world. At 100x100 chunks they'll be the same, and if larger or smaller they will be scaled to keep the same percentage size.",""
"This will determine how far the player can move the settlement foundation away from its founding position depending on the base influence of the settlement. Note that this will also be affected by the settlement influence multiplier",""
"Current World Size multiplier.",""
"Maps culture (which can climb to infinity) to influence, which can have a different max for each type of settlement.  This will be scaled by world size, if Influence Scaling is enabled in the config.",""
"This will determine how long a cultural deed will take when its claim stake is far away from another valid influence before its influence gets disabled.",""
"Can a settlement annex other settlements at the same level? Or does one have to be higher? Note: top-level settlement can always annex other top-levels.",""
"If set, sub-settlements can be captured out of a main settlement.",""
"Extra settlement papers that must be given to the annex target.  Each entry represents the level of target (homestead, town, etc)",""
"Allow Any Unaffiliated Homestead Deed To Expand Within Our Influence",""
"When this is toggled, only unaffiliated homesteads will be allowed to expand into our settlement influence.",""
"Place this to begin claiming property onto a deed. Does not require any settlement",""
"Place this to start a new claim outside of any settlement.",""
"Citizenship Type",""
"The person has direct citizenship or can be in a children settlements.",""
"Allow Plots Unclaiming",""
"If checked, the owner of this deed may unclaim plots on the deed while you're a resident.",""
"defaultexhaust",""
"Set exhaustion data to default, as if fresh start. It will allow first time bonuses again",""
"setlastrefreshday",""
"givelastrefreshday",""
"Change last refresh day from target by days (positive to add and negative to remove)",""
"Percent of Server Occupancy Required Before Enforcing Inactivity Kicking (0 - 100). Use zero if you want that the server disconnects players based only on the inactivity time. (Default Slots have to be set).",""
"Papers that can support homesteads outside of a settlement. Trade with lone homesteaders for their goods and services.",""
"Homestead Support Claim Paper",""
"A tricorne pirates hat.",""
"Pirate Hat",""
"A traditional Sombrero.",""
"Sombrero",""
"A fine leather hat.",""
"Cowboy Hat",""
"A backpack full of odds and ends, bits and bobs, that sort of thing.",""
"Treasure Backpack",""
"Clock in for the late shift",""
"Punch Card Time Clock",""
"Stylish headwear from that Twitch guy",""
"ChocoTaco Cap",""
"Interaction",""
"A citizen changed the managers or the users of a bank account.  Only triggers laws from settlements that the Citizen is a part of, or settlements (and their parents) holding the bank account.",""
"A citizen either fit or ceased to fit the criteria for a demographic.  Only triggers laws from settlements that the Citizen is a part of.",""
"A citizen transferred property influenced by the settlement. Only triggers laws on settlements influencing the deed.",""
"The deed being claimed to or unclaimed from.",""
"A citizen claimed or unclaimed property.  Only triggers laws on settlements influencing the deed.",""
"The deed residency was changed in.",""
"A citizen became a resident of a property, or left residency of a property. Only triggers laws on settlements influencing the deed.",""
"A citizen transfered money.  Triggers laws on settlements that the Citizen is a part of, as well as settlements (and their parent settlements) owning either bank account.",""
"A citizen paid tax. Triggers laws on settlements that the Citizen is a part of, as well as settlements (and their parent settlements) owning either bank account.",""
"A citizen received allocated government money. Triggers laws on settlements that the Citizen is a part of, as well as settlements (and their parent settlements) owning either bank account.",""
"A citizen voted in an election.  Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen started an election. Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen entered or left an election as a candidate. Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen won an election. Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen lost an election. Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen could have voted, but didn't (in an election that ended successfully). Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"A citizen transferred reputation to another citizen. Triggers laws on settlements that either Citizen is a part of.",""
"A citizen took a new specialty. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen lost a specialty. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen took a specialty in a profession they don't have yet. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen leveled-up a specialty. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen leveled-up their character, gaining a new specialty to choose. Triggers laws on settlements that the Citizen is a part of.",""
"Fertilize Action",""
"A citizen used fertilizer.",""
"A citizen planted a plant.  Triggers laws on settlements influencing the location performed.",""
"Destruction of a plant or animal, possibly yielding resources. Triggers laws on settlements influencing the location performed.",""
"A citizen chopped a tree. Triggers laws on settlements influencing the location performed.",""
"A citizen chopped a stump. Triggers laws on settlements influencing the location performed.",""
"A citizen removed debris from felling a tree. Triggers laws on settlements influencing the location performed.",""
"A citizen felled a tree and created debris. Triggers laws on settlements influencing the location performed.",""
"A citizen added to a work order. Triggers laws on settlements that the Citizen is a part of.",""
"A work order was created. Triggers laws on settlements that the Citizen is a part of.",""
"A single item crafted from a completed work order. Triggers laws on settlements influencing the location performed.",""
"A citizen performed labor to a work order. Triggers laws on settlements influencing the location performed.",""
"A block was constructed or deconstructed (built in a form, from a hammer or otherwise). Triggers laws on settlements influencing the location performed.",""
"A block was dug or mined from the ground. Triggers laws on settlements influencing the location performed.",""
"A road block was tamped using a road tool. Triggers laws on settlements influencing the location performed.",""
"A block was dropped or picked up. Triggers laws on settlements influencing the location performed.",""
"An object was placed or picked up. Triggers laws on settlements influencing the location performed.",""
"An object was moved. Triggers laws on settlements influencing the start and end locations where it was performed.",""
"A citizen posted a chat message. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen remained logged in for a moment.  Triggers every 30 seconds. Triggers laws on settlements that the Citizen is a part of.",""
"A citizen logged in for the first time. This action triggers laws for all founded settlements on the server.",""
"Opening",""
"Open Door",""
"Is the door being opened?",""
"A door was opened or closed.",""
"Air pollution was released (triggered every 30 sec of operation). Triggers laws on settlements influencing the location performed.",""
"Drop Or Pickup Garbage",""
"The citizen who dropped/picked the garbage.",""
"Position of the dropped/picked garbage.",""
"Was the garbage dropped or picked up?",""
"A citizen dropped garbage. Triggers laws on settlements influencing the location performed.",""
"Pay move in or rent property fee. Triggers laws on settlements influencing the deed.",""
"The settlement influencing the pay source.",""
"Receive move-in fee or rent property fee. Triggers laws on settlements influencing the payment source.",""
"An effect that is run on each specified citizen of the given settlement at intervals.  Triggers laws on settlements that the Citizen is a part of.",""
"An effect that is run at a given interval.  Triggers laws on all founded settlements.",""
"Repeat For Each Citizen",""
"Repeat the effect of this law on every user listed here. NOTE: Anyone in the list that is not a Citizen of the settlement running the action will be ignored.",""
"Set the paint colors of an object.",""
"adddems",""
"blacklistdemographic",""
"removedems",""
"Force a given citizen to be removed of a given demographic even if they dont match the conditions.",""
"Hours Before Removing Plots From Deed",""
"This will determine how long will it take for a deed to automatically shrink itself removing plots surplus, giving the players more/less time to react to it.",""
"Allows title holders to use Embassy Desk objects to determine cultural influence and annex other settlements, set the new-citizen message, and adjust border control in the foundation.",""
"Children Settlements May Annex Each Other",""
"Can Have Direct Citizens",""
"Citizens can submit settlement citizenship applications if enabled. If disabled, citizenship is only attainable through invitation.",""
"When new Citizens are permitted, settlement requirements must be met to apply. Enabling 'Allow New People To Instantly Join' allows immediate joining for new Citizens.",""
"Citizens possessing the authority to approve citizenship applications. If vacant, applications are automatically approved.",""
"Citizens failing to meet ongoing requirements are granted time for compliance. Failure to meet requirements post-deadline results in citizenship revocation.",""
"A feature determining whether brand new Citizens can spawn in the settlement. If allowed, they instantly become citizens of the settlement they spawn in.",""
"A feature deciding whether Citizens can start new children settlements within the current settlement.",""
"Restrict Citizens, Titles, and Demographics not affiliated with this settlement from owning any property within its influence sphere.",""
"The designated heir who inherits all properties abandoned by departing citizens.",""
"If unchecked, child settlements are prohibited from seceding or joining settlements not classified as children of the current settlement.",""
"When set, member settlements have unrestricted authority to annex other members without limitations.",""
"Enabling this feature allows players to become direct citizens of the settlement.",""
"Enables Citizens to instantly join the settlement upon placing their homesteads inside its influence. If enabled, the 'Can Have Direct Citizens' must also be enabled.",""
"Treasury Of Settlement",""
"The settlement to query the bank account from.",""
"The official treasury account of a given settlement.",""
"Settlement Of Bank Account",""
"The bank account to check.",""
"Gets the settlement associated with a given bank account.",""
"Is Government Account",""
"Queries if a given bank account is a government account.",""
"In Settlement",""
"Not In Settlement",""
"Limit to properties under the influence of this settlement.  Leave empty to ignore settlements.",""
"Will only count plots not influenced by the given settleemnt.  Leave empty to ignore settlements.",""
"Target Currency",""
"Banking",""
"Matches Target",""
"Matches Settlement",""
"Test if it matches the given settlement.",""
"Test a settlement is as expected.",""
"Matches Bank Account",""
"The bankAccount to test.",""
"Test if it matches the given bankAccount.",""
"Test a bankAccount is as expected.",""
"Matches Demographic",""
"Triggers To Ignore In Lesser Laws",""
"Legal Actions To Ignore In Lesser Laws",""
"Only Affect Settlements",""
"Laws To Ignore",""
"Triggers added to this list will be ignored when processing laws in the given list of child settlements.",""
"Legal Actions added to this list will be ignored when processing laws in the given list of child settlements.",""
"Actions added to this list will be ignored when processing laws in the given list of child settlements. Leave blank for 'all children'.",""
"Laws that we will specifically ignore on settlements.  Only displays laws in children settlements. Note that blocking specific laws can be bypassed when the settlement creates a new law, so it's usually better to block general legal actions and triggers to prevent that.",""
"Blocks laws in lesser courts.",""
"Allow Early End With Enough Votes",""
"When set, election will end as soon as the minimum number of voters has ben reached.",""
"If set, allow early completion when enough people have voted.",""
"Paint tool! It paints blocks with some developer features.",""
"Dev Block Paint Tool",""
"A large bell used to alert nearby citizens of dangers, meetings and other assorted activities.",""
"Town Bell",""
"Focused Workflow: Blacksmith",""
"Frugal Workspace: Blacksmith",""
"Increase your stomach capacity count by 1000 calories.",""
"Lavish Workspace: Blacksmith",""
"Parallel Processing: Blacksmith",""
"Also called chapeau a bec, or Billed Hat in france due to it's bird-beak like appearance.",""
"A container required to shape liquid metal into useful shapes more suitable to make tools and other parts with.",""
"Ceramic Mold",""
"Clay Mold",""
"A vial of ink used in more sophisticated processing of paper into documents.",""
"Ink",""
"A bucket of near magical paint used for making your environment a bit more lively.",""
"Paint Bucket",""
"A package of necessary items for copying art or other more elaborate designs.",""
"Printing Supplies",""
"Advanced Upgrade that greatly increases efficiency when crafting Blacksmith recipes.",""
"Blacksmith Advanced Upgrade",""
"Basic Upgrade that greatly increases efficiency when crafting Blacksmith recipes.",""
"Blacksmith Upgrade",""
"Advanced Upgrade that greatly increases efficiency when crafting Gathering recipes.",""
"Gathering Advanced Upgrade",""
"Basic Upgrade that greatly increases efficiency when crafting Smelting recipes.",""
"Smelting Basic Upgrade",""
"Knowledge of how to use a refined metal and turn it into a usable tool is of utmost importance in order to improve the everyday life.",""
"Blacksmith",""
"Blacksmith Skill Book",""
"Blacksmith Skill Scroll",""
"A simple workplace with assorted tools for creating both decorative pieces and necessary items.",""
"Blacksmith Table",""
"A simple yet ornate table made from cast iron.",""
"A state of the art combination of equipment all a budding journalist could need.",""
"Digital Work Station",""
"Extruder",""
"A table for the capable hunter to improve their tools.",""
"Fletching Table",""
"A workstation for repairing tools and crafting new ones.",""
"Grindstone",""
"A light, but a very large one and it's also spinning around and around.",""
"Lighthouse Lamp",""
"A primitive table for shaping basic clay products.",""
"Power Hammer",""
"Verbose Logs Of Inventory Change Sets",""
"Uses verbose logs of inventory change set. Can affect performance.",""
"How many claim stakes, if any, are granted to a player upon unlocking a new skill by reading a skillscroll. Decimals permitted (they aggregate and will be given in later scroll readings)",""
"Claim Stakes Granted Upon New Skillscroll Consumed (when Settlement feature Off)",""
"How many claim papers, if any, are granted to a player upon unlocking a new skill by reading a skillscroll. Decimals permitted (they aggregate and will be given in later scroll readings)",""
"Claim Papers Granted Upon New Skillscroll Consumed (when Settlement feature Off)",""
"Claim Stakes Granted Upon New Skillscroll Consumed (when Settlement feature On)",""
"Claim Papers Granted Upon New Skillscroll Consumed (when Settlement feature On)",""
"Common Citizenship",""
"Direct Citizenship",""
"levelGround",""
"forceAllDefaults",""
"Please check your internet connection or Steam client.",""
"Steam already has a pending authentication request for your account.",""
"You have reached your Steam request limit.",""
"An unexpected fatal issue has occured while attempting to authenticate with Steam.",""
"The game will now close.",""
"optional",""
"number (float)",""
"Cant't spawn {0} at this position.",""
"Applied to {0}'s influence radius at {1}.",""
"{0} has met the culture requirement to annex {1}!",""
"You have a limited amount of time you can work per day before becoming {0}. Once exhausted, you will not be able to spend calories on most activities.",""
"Time until exhaustion: {0} (Maximum: {1})",""
"Time gained at next refresh: {0} (Refresh happens in {1})",""
"You are now resting! Exhaustion is paused temporarily.",""
"Any Settlement",""
"Starting webcam, please wait...",""
"Cannot detect your face, please place webcam in front of you for better experience.",""
"Available Triggers",""
"Available Legal Actions",""
"Tanning Leather",""
"Fish Stock",""
"Fish Oil",""
"Dense Charcoal",""
"Arrow Bundle",""
"This deed allows unclaiming plots while having residents.",""
"This deed doesn't allow unclaiming plots while having residents.",""
"Admin Options:",""
"Teleport here",""
"{0} Claim Papers",""
"General Claim Papers",""
"These claims can only be used by homesteads with no settlement, anywhere in the world.",""
"These claims must be used on claim stakes within the influence of {0}",""
"These claims can be used in any claim stake, regardless of settlements.",""
"Value: {0}",""
"Invalid value: {0}",""
"Position: {0}",""
"Invalid Position: {0}",""
"not in {0}",""
"Treasury of {0}",""
"Settlement of {0}",""
"{0} is a government account",""
"{0} {1} a government bank account",""
"{0} is missing a treasury.",""
"{0} is not associated with a settlement.",""
"Government of {0}",""
"Bonus Hours On Exhaustion enabled",""
"Exhaustion Worlds",""
"Worlds with exhaustion active, restricting maximum playtime per day.",""
"Invalid password.",""
"Blocked by provider",""
"Important: The distance is calculated from this position {0} and not from it's current one.",""
"Cannot place here: {0} doesn't allow direct citizenship.",""
"This plot is out of reach to be influenced by {0}.",""
"This plot is influenced by {0}, but border control has allowed unaffiliated homesteads to expand within its influence.",""
"This plot is influenced by {0} and border control is set to prevent you claiming here.",""
"Note: A settlement can give special permission to allow non-citizens to claim in its influence at its foundation.",""
"Can copy world block to carried slot with Shift+E.",""
"Can smite or copy water blocks if you hold Ctrl while performing the respective action.",""
"Found {0} water blocks to delete. Are you sure?",""
"Influence Multiplier ({0} settings): {1} ({2})",""
"World Size Multiplier: {0} ({1})",""
"Total Influence Radius: {0}",""
"The {0} {1} determines the cultural value of the artwork. Only {2} reputation counts, {3} reputation is ignored.",""
"An artwork's {0} value is determined by the positive reputation of both the work and the artist, whichever is smaller. Negative reputation is ignored.",""
"Final value (lower of two):",""
"Positive",""
"negative",""
"center",""
"over empty space",""
"Trying to move not existed texture at source: {0}",""
"Detected a user texture without creator. That shouldnt be happening and should be fixed properly. The texture name: {0}. Re-assigning it to first admin/user.",""
"Warning: {0} influence was disabled because its deed center position isn't within {1}% of the influence range of a connected deed in the same settlement.",""
"Warning: This deed is not attached to the foundation.",""
"Deed center position must be within {0}% of the influence range of a connected deed in the same settlement.",""
"Adjusted Reputation",""
"After founding {0} you will not be able to move the foundation more than {1}m from its founding position anymore and moving it will not change the source position of influence, which will stay at the original position..",""
"{0} claim papers returned to {1} because the homestead is now part of {2}.",""
"{0} claim papers returned to their respective settlements because the homestead is now part of {1}.",""
"Note: Citizens will always be able to claim here regardless of settings. These lists are for claimers who are not citizens.",""
"Paid annexation cost of {0}.",""
"Transferred {0} into {1}.",""
"Tastiness Bonus: {0} (Calorie-Weighted Average of bonuses)",""
"Inventory only accepts diggable or excavatable items.",""
"Government Accounts:",""
"The bank account {0} was destroyed and all the currencies that it was holding were sent to you.",""
"The bank account {0} was destroyed and all the currencies that it was holding were devided between {1}.",""
"You accepted {0}'s contract: {1}",""
"Contract not accepted: All clauses are already fulfilled.",""
"Artwork you created was sold by others: {0}",""
"Must have one RequireComponent per civic slot type defined on {0}",""
"Blocked by injunction in {0}.",""
"now blocking",""
"no longer blocking",""
"Blocks Triggers and Legal Actions:",""
"Blocks Laws:",""
"Settlements Affected:",""
"Must ignore at least one trigger, legal action, or law.",""
"{0} in laws of {1}",""
"The injunction '{0}' is {1} {2}.",""
"The injunction '{0}' is {1} laws on {2}.",""
"{0} blocked by injunction in {1}.",""
"{0} doesn't allow direct citizens.",""
"Can't start election.\n\nThere's already an active election regarding {0} : {1}",""
"Cannot use {0} because {1} is a {2} and can't have children settlements.",""
"Found {0} objects with null name, removing them.",""
"Are you sure you want to restart the tutorial?",""
"Invalid selected position.",""
"Selected block isn't water.",""
"Teleported to {0}.",""
"Enable or disable Exhaustion at Features tab",""
"Exhaustion is disabled in this server",""
"As more citizens join {0}, more property can be claimed.",""
"Non-abandoned citizens: {0}",""
"Abandoned citizens: {0}",""
"{0} per Citizen ({1} spawned)",""
"{0} per Active Citizen and {1} per Abandoned Citizen ({2} spawned)",""
"Note: When a citizen becomes {0}, they will instead generate {1}, {2} and {3}.",""
"{0} is not counted because they were recently a member of {1}, which is currently in a prpoerty crisis.",""
"Check {0} to see the requirements to resolve the crisis.",""
"Removed items because {0}.",""
"{0} was destroyed.",""
"{0} had a property crisis (not enough citizens to support the claimed land)",""
"You can't move a settlement foundation more than {0}m away from its original foundation position {1}.",""
"Upon moving this foundation, the {0} of {1} will not be covered by {2} anymore and their citizenship will be lost. Are you sure about this ?",""
"Upon moving this foundation, {0} will not be {1} of {2} anymore. Are you sure about this ?",""
"homestead",""
"homesteads",""
"a child",""
"children",""
"Assigned {0}",""
"{0} is not a citizen of any settlement.",""
"Admins now {0} annex settlements without meeting requirements.",""
"No changes made.",""
"property crisis resoultion was forced by {0}",""
"a recount of claims was forced via admin command by {0}",""
"Upon leaving {0} would you like to become a direct citizen of {1}?",""
"Homestead Support Claim Papers can only be used on homesteads which are not associated with any settlement.",""
"{0} can not take citizenship: there are {1} currently being used on their homestead which will be removed upon taking citizenship.",""
"To compensate for this, {0} settlement claim papers for {1} can be added before taking citizenship, and the transition will seamlessly happen without lost plots.",""
"{0} errors detected and repaired: {1}",""
"{0}'s capitol was disabled too long and has been removed.",""
"{0} will lose {1} plots chosen randomly after {2}. Either add more claim papers to the claim stake or manually remove plots.",""
"{0} is no longer overburdened.",""
"Some claim papers will not be counted until this homestead joins their owner settlement.",""
"{0} was overburdened and losts {1}.",""
"There {0} {1} more than the allowed amount.",""
"If this is not fixed before {0}, random plots will be unclaimed.",""
"Can't be used, this homestead isn't yet part of {0}",""
"A plotsComponent doesn't have any deed.",""
"Can't claim plot, {0} only allows unaffiliated homestead deeds to expand into its influence.",""
"Can't claim plot, it's outside the influence of {0}.",""
"This deed has 'Allow Plots Unclaiming While Renting' enabled, meaning the landlord can remove plots from the deed without evicting residents, do you accept?",""
"{0} only allows citizens to directly own properties inside its sphere of influence and {1} is not a citizen.",""
"Exhaustion data from {0} was reset to initial values. As if starting fresh in the server.",""
"Exhaustion is disabled.",""
"Exhaustion bank is disabled.",""
"Configuration is null",""
"You feel tired. You've got {0} hours less until exhaustion.",""
"You are resting, exhaustion is paused.",""
"Stopped resting, exhaustion is resumed.",""
"Can't place {0}.",""
"{0} feature needs to be enabled.",""
"{0} feature needs to be disabled.",""
"{0} is disabled because it's host '{1}' has become invalid.",""
"If not fixed in {0} this {1} will be removed.",""
"You need {0} {1} to work here",""
"Homestead Support claim papers can only be used on a {0}.",""
"Homestead Support claim papers can't be used with {0} because it is part of a settlement.",""
"Note: {0} claims will not work until you actually join {1}.",""
"{0} claim papers are not effective yet since you are not a citizen.",""
"MoveWorldObject.ItemUsed",""
"MoveWorldObject.WorldObjectItem",""
"You must have printing supplies in your inventory to print.",""
"Art Sale:",""
"{0} was sold to {1} for {2}.",""
"{0} was sold to {1} for {2} by {3}.",""
"You can add additional provisions to it before starting voting, for example you can place a Government Office and customize the leadership role, or an Immigration Desk and customize citizenship rules.",""
"Injunctions",""
"Injunction",""
"{0} {1} {2} of {3}.",""
"added to",""
"removed from",""
"blacklist",""
"ID already existed in universal id table for type: {0}. Existing object with ID {1}: {2}",""
"No settlements",""
"Government of name",""
"s",""
"{0}m",""
"{0}s",""
"Weather Volume",""
"Give feedback to the devs and vote on feedback from other citizens here:",""
"Exhaustion Enabled",""
"(Keep swimming to complete the tutorial)",""
"Allow plots unclaiming while renting",""
"If checked, the owner of this deed may unclaim plots on the deed while you're a resident.\nNote: Can only be changed when there are no residents.",""
"Clear Preview",""
"To clear the picture preview frame. If a Picture Item was used for the preview, then it will be returned to your Inventory.",""
"To print your chosen image or copy a picture you need to have Printing Supplies available in your inventory.",""
"Drop Picture Item here for the preview",""
"Claims Requirement:",""
"Claims Requirements",""
"Annexing a target requires paying them Claim Papers from the source settlement.  Unlike resources, these 100% go to the foundation of the target without waste.  The cost is determined per-non-abandoned citizen in the target.\n\nIn the case of annexing a Homestead, this number will be increased by the number of Homestead Support Claim Papers that are on the stake.  This makes the support claims not only allow homesteads to claim more plots, but have more protection against annexation.",""
"The resources shown must exist in storage attached to an Embassy Desk that is assigned to the Settlement's jurisdiction.  They must be accessible to the leader of the Settlement. The cost is determined per-non-abandoned citizen in the target.\n\nUpon annexation, a percent of these will be given to the other party, and the rest destroyed as the cost of the annexation.\n\nIf all citizens of a target are 'Abandoned', no resources are needed.",""
"Drop Picture Item here for the preview or browse a file",""
"Browse File\n",""
"World generation seed. 0 means 'assign random seed at generation time'",""
"Flood tool! Left click on the water to remove the top layer, or Right-click on a block to add a water layer.",""
"Paint tool! It paints with some developer features.",""
"Dev Paint Tool",""
"givepaint",""
"paint",""
"Give yourself mixed paint for predefined DyeColors",""
"givepaintrgb",""
"paintrgb",""
"Give yourself mixed paint with any rgb color",""
"Mixed and ready to go, just need to apply and let dry.",""
"Focused Workflow: Painting",""
"Frugal Workspace: Painting",""
"Lavish Workspace: Painting",""
"Parallel Processing: Painting",""
"Adobe, your basic primitive housing material.  Adobe will grant no experience.",""
"Adobe",""
"Far East Lumber",""
"WIP",""
"Garden Gravel",""
"Zen Garden",""
"A set of art supplies that allows one to capture the world.",""
"A necessary base for adding pigments and liquids together creating paint mixtures for all your creative needs.",""
"Base Paint",""
"Is it really blue?",""
"Blue Powder",""
"A black powder made by taking bits of charcoal and turning it into a fine powder through a mill.",""
"Charcoal Powder",""
"A simple flattened piece of stone used to repair damaged tools. It will wear down your tools quickly.",""
"Coarse Stone",""
"Assorted utensils for your everyday kitchen use.",""
"Cooking Utensils",""
"Pulverized copper ore left exposed to oxygen giving it a green patina.",""
"Copper Hydroxide",""
"A mixture of powders in set ranges to make an artifical base cyan color.",""
"Cyan Powder",""
"Dowels used for construction.",""
"Dowel",""
"A small glass fuse easily replacable to safeguard against electric accidents.",""
"Fuse",""
"Pulverized iron ore left out exposed turning it into what commonly is known as rust.",""
"Iron Oxide",""
"An extremely useful greasy material that helps machinery to run.",""
"Lubricant",""
"Harvest it, dry it and process into a beautiful purple tone, it is almost like its made for a printer.",""
"Magenta Powder",""
"A simple round stone used for crushing other things.",""
"Mill Stone",""
"A high quality method of repairing your tools reducing waste.",""
"Polishing Paste",""
"A steel bolt used to hold together inventions.",""
"A steel rod with grooves allowing more finer sharpening of tools.",""
"Sharpening Steel",""
"An attachment for the steam tractor that allows for quick terraforming.",""
"Steam Tractor Scoop",""
"A steel spring used to create bouncing inventions.",""
"Steel Spring",""
"A polished piece of stone specifically cut to reduce damage of tools.",""
"Whetstone",""
"Petals taken through a drying and grinding stage leaving this fine powder.",""
"White Powder",""
"A basic gear for use in early wooden machinery.",""
"Wooden Gear",""
"Yellow Powder",""
"Basic Upgrade that greatly increases efficiency when crafting Painting recipes.",""
"Painting Upgrade",""
"A painter uses different combination of liquids and powders to create a practical application of colors.",""
"Painting",""
"Painting Skill Book",""
"Painting Skill Scroll",""
"Scientists can transforms the knowledge and understanding of the world into more practical uses.",""
"Scientist",""
"A mechanical paint tool with more advanced functionality over its crude wooden predecessor.",""
"Iron Paint Sprayer",""
"A modern painting tool using sophisticated electronic throttling for a continues experience.",""
"Modern Paint Sprayer",""
"A crude painting tool using a primitive pumping method allowing someone to paint single blocks.",""
"Wooden Paint Sprayer",""
"Small Canoe for hauling minimal loads.",""
"Egyptian Canoe",""
"A larger canoe for personal transport and medium sized loads.",""
"Norse Canoe",""
"A door made from crude wood pieces.",""
"Adobe Door",""
"A small beautiful ashlar stone fountain with flowing water that makes a great centerpiece.",""
"A helpful sign for advertisements along the road.",""
"Baker Sign",""
"Carpenter Sign",""
"A poster for the wall.",""
"Cart Blueprint Poster",""
"A plaque used for rating a property.",""
"Cast Iron Plaque",""
"Chandelier",""
"A copper frame useful for simple picture and art displays.",""
"Election Poster",""
"Engineer Sign",""
"Fancy Hewn Door",""
"Farmer Sign",""
"A fixed flying kite for your garden.",""
"FishKite",""
"Food Sign",""
"Keeps animals away, but not in a scary way. (WIP)",""
"Friendly Scarecrow",""
"A simple pond filled with water for your decorative outdoor needs.",""
"Garden Pond",""
"A gold frame useful for simple picture and art displays.",""
"A large fountain with a spiral motif.",""
"Granite Spiral Fountain",""
"A large fountain with a multi-layered terracing display.",""
"Granite Terrace Fountain",""
"Hanging Electric Wall Lamp",""
"Refines food resources by crushing them in a more advanced machine than a stone mill.",""
"Industrial Mill",""
"A machine with the life long purpose of turning raw plastic into usable furniture and devices.",""
"An iron frame useful for simple picture and art displays.",""
"Kite",""
"Koi Pond",""
"Mason Sign",""
"Ornate Cast Iron Plaque",""
"An ornate gold frame useful for simple picture and art displays.",""
"An ornate iron frame useful for simple picture and art displays.",""
"Ornate Stone Plaque",""
"An ornate wooden frame useful for simple picture and art displays.",""
"Ornate Wood Plaque",""
"A mixing station for all manners of colors used in paint.",""
"Paint Mixing Workbench",""
"Periodic Table Poster",""
"A simple molded plastic furniture for outdoor use.",""
"Plastic Outdoor Bench",""
"Plastic Outdoor Chair",""
"Plastic Outdoor Table",""
"A simple planter box mounted on a wall or by a window.",""
"Plastic Window Planter",""
"Redwoods Poster",""
"Rustic Window Planter",""
"Keeps animals away. (WIP)",""
"Scarecrow",""
"Shipwright Sign",""
"Stone Plaque",""
"Store Sign",""
"Tailor Sign",""
"A simple neutral tapestry.",""
"Tapestry",""
"A tapestry with a beautiful fish display.",""
"Tapestry Fish",""
"A tapestry with a beautiful sunset display.",""
"Tapestry Sunset",""
"Great for outdoor l",""
"Tiki Torch",""
"A chest but for the wall.",""
"Wall Mounted Chest",""
"Wall Mounted Trunk",""
"A simple window shutter helps to keep things in or out.",""
"Window Shutters Center",""
"Window Shutters Left",""
"Window Shutters Right",""
"A wooden frame useful for simple picture and art displays.",""
"A wall mounted stand for a torch.",""
"Wooden Wall Torch Stand",""
"Wood Plaque",""
"Wood Window Planter",""
"A large table for eating meals or getting some work done.",""
"Zataku Table",""
"Colorant",""
"Those who are registered under a specific settlement but are also considered citizens of another due to the hierarchical relationship between them.",""
"Those who are directly registered under a settlement without any intermediary lower level settlement affiliations",""
"A 'Residence' deed will apply housing points towards the Character XP multiplier, split among the residents.",""
"Reputation Given To User",""
"Reputation Given To Picture",""
"Reputation Given To Deed",""
"Start the mapping at this value.",""
"After the amount increases this much, it will increase the output half the remaining distance to the limit.",""
"The output yielded when input is at or below 'InputMin'.",""
"When the input value goes 'InputHalfLife' past 'InputSoftCap', the output will reach 50% towards this value.  This is the value it will approach but never reach..",""
"Clear all weather",""
"checkobjectspositions",""
"checkobjects",""
"Check every object in scene making sure they have the correct position, inform and disable them otherwise.",""
"qamode",""
"Toggle qamode on/off. This is a debug build, so this command is available for all users.",""
"demote",""
"Demotes user from adnim to a regular user until server is restarted or this command is invoked again. This is a debug build, so this command is available for all users.",""
"Exhaustion Date Hours Offset",""
"Defines hours offset for local and UTC time exhaustion debugging. Simple way to move exhaustion time back and forth.",""
"Placement On Surfaces",""
